date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2000-11,0.03274461937543593,0.017086967384429993,0.01153974870619043,0.006729636046096591,0.04050255860487563,0.004248950028690459,0.008237077254921562,0.03726412054849638,0.007957451524693668,0.017637590295776887,0.019012286054617283,0.01848905721967329,0.05295482338863402,0.003824927538883408,0.012469348480742264,0.01716190479400132,0.009328757675108861,0.0034017211655680084,0.008715846361648698,0.02800187270146278,0.01664124106628878,0.008595914214305654,0.005568460446235891,0.007270841008722877,0.006619700181730753,0.0,0.0,0.007941482745130153,0.02778935767112444,0.0066438207687385415
2000-12,0.04353251969194544,0.013617782753893744,0.01700813862883548,0.013407174620252453,0.075134024135124,0.007222064628244547,0.03674753564577704,0.017471184132702756,0.013477172306540441,0.03049148866604849,0.029330763256697152,0.031376319973698046,0.06455863627537689,0.0035229697481886485,0.021510994608352086,0.013314639767142228,0.011127201155737537,0.018355634519036643,0.005063489568960708,0.05163365419502354,0.01861033997627552,0.01432586960676194,0.009142827675951037,0.010586993262789725,0.006453924640073609,0.0,0.0,0.01511629017642279,0.018297669971433877,0.006881048637106867
2001-01,0.05382630852654871,0.025885260825183613,0.015211263405807935,0.0170178431269917,0.10751675622200331,0.005280311566721053,0.018674575157968713,0.029033398291695683,0.026394781887985327,0.03582326131421694,0.04108927428364952,0.03159113432125455,0.030750710515399682,0.0078258026130378,0.03491970598127229,0.005588301100045854,0.011181999630492096,0.009710335195656486,0.009997772320274158,0.03286589671186824,0.017310217348303236,0.011815911729294673,0.014252387595988757,0.014231640867035633,0.021324467418298448,0.0,0.0,0.00997556005584471,0.01941144323881106,0.006875799964394766
2001-02,0.023632022760559663,0.0071975131571680225,0.007027445364578507,0.006114643847327665,0.06616978506663074,0.0023821142234461135,0.013632049962639128,0.011542215775364571,0.00931311241896057,0.02057605240889505,0.024039281976684482,0.011014013575780112,0.02786012506589875,0.002972188901293335,0.011272335315729813,0.008388559556852058,0.004602484792991767,0.004776549807438465,0.0046693802354128245,0.011865916570457566,0.062181020182645604,0.003745333287517772,0.005052452132333986,0.0066848336960170585,0.01328554692787803,0.0,0.0,0.012279212458831864,0.014565712965567204,0.002444997928331034
2001-03,0.04211529179998931,0.0322516928241699,0.020290182375263373,0.014469506105080857,0.09237176437521709,0.0042629592355001794,0.014163195902153917,0.01643850630822702,0.02732961826034764,0.029876858044764,0.016031746193636613,0.028507854566597556,0.061590176281965836,0.008466902325389178,0.03505683985026449,0.010928397292836263,0.007195073026393317,0.009491050039003192,0.011431317688152018,0.031608974834829225,0.013081981307788098,0.012522010315190672,0.009948869435456547,0.008199077203885678,0.010328830908260311,0.0,0.0,0.01832014049701577,0.011348369957757233,0.006058700764636346
2001-04,0.05499485741477474,0.02549119898601704,0.007409344599603996,0.015072126355987103,0.083863818840565,0.0043181486099119325,0.01179884651047734,0.020396230454468034,0.018158083090879178,0.02712887480211295,0.014740914232522417,0.020953229218036225,0.09886250488444268,0.003054037902805864,0.02607938014401496,0.004706571358876943,0.0026243460435244007,0.01291881571588233,0.008843765204172798,0.022997217178036683,0.0107674399282219,0.01140747719514284,0.0053524980271730084,0.007459057746672216,0.005756901374342881,0.0,0.0,0.005720251961532863,0.010354491044979123,0.005395934961225216
2001-05,0.02263515955702949,0.012591144119005524,0.004238231865219626,0.006773454257060052,0.06840178016567998,0.0044586489786191405,0.009769111807169252,0.009774764331462814,0.005616980067727828,0.012968539686370998,0.008285796674810348,0.006390264705398167,0.017514725080589343,0.0017571199454131925,0.007269429930878039,0.005451699148862375,0.0065101509202574815,0.006337671903599156,0.004403940765079292,0.005874627954549493,0.012073347138157546,0.005779349779531982,0.008743707352629975,0.0023644289236594484,0.014167405422301016,0.0,0.0,0.004844637287372754,0.007048913082888785,0.002978032012769864
2001-06,0.023201655388899622,0.007067315084769677,0.010363853552916826,0.00617028709123727,0.04320675081925112,0.004136785464755293,0.005905621023597608,0.005793269250947214,0.006158683705783436,0.00875106733717501,0.005695597403938643,0.002386804936814339,0.017155121124473212,0.005773590901905096,0.008792705462094926,0.0028850919331310453,0.004725087039980275,0.0022755671917916347,0.011631861368360138,0.0053279638548057945,0.006728473326963238,0.007735250674102369,0.0027473838190015735,0.002498707310113562,0.004828599265332978,0.0,0.0,0.0035489801814558184,0.0034230900080490247,0.0017543824475356616
2001-07,0.06393006140386262,0.0072722743954648315,0.006764107227737346,0.015899000955583397,0.03364128803710905,0.005220529938384303,0.00826377804001236,0.0075403729702598335,0.009794029110151991,0.008049733614932842,0.008789331000712322,0.00795042280409366,0.01756795771719382,0.00413683947076726,0.007412768816917458,0.004443674947135169,0.003609721713435184,0.007309315724723913,0.006532011638922164,0.01540715082579961,0.01072615526657772,0.012001260497588765,0.003126671092444379,0.024910866812333662,0.0035765822216508245,0.0,0.0,0.005582601507708142,0.0090074397180946,0.004117396906587841
2001-08,0.01086153895882221,0.00727443709781203,0.0053772495739034505,0.0058250439429184874,0.03390350563454912,0.0015765415279742506,0.005055121605539055,0.005614444497423746,0.007059801888695633,0.009468227187074338,0.007924271521491768,0.005863410390385847,0.020715909633985702,0.004272000966832178,0.0026271217616923403,0.0038402841024605667,0.0034086152725170266,0.004373579109065131,0.004325061436542158,0.012343122440866102,0.007935824247800871,0.0032215743548681722,0.0033934833598339154,0.002091391800137519,0.00376199186635934,0.0,0.0,0.003976810447093321,0.006056934107615524,0.002172258828193394
2001-09,0.020748015108406702,0.045737154339744214,0.07210529804977388,0.021637188328364365,0.029908853042094057,0.007814163930133247,0.02228905297376305,0.05962322252554244,0.038325151078985854,0.0164619658744299,0.038027516892884194,0.008912024130392344,0.03971554777046142,0.006956796638249177,0.018365925155494945,0.004121288130697814,0.0059960517472043085,0.012854753015783624,0.00801528229965604,0.018785457115014163,0.017778810286913877,0.007962185853163144,0.010289019513059928,0.01592577343476742,0.006882744790847335,0.0,0.0,0.00963943223927637,0.010113407025937727,0.009685735600845952
2001-10,0.027307456505552892,0.0138483570026827,0.029774596729136255,0.010593169139592152,0.07607532944879067,0.006709832544748131,0.004132159874000975,0.015585050632492143,0.007563015405908528,0.013144348821173425,0.019684779417476577,0.005272823196268017,0.031183659693405492,0.002345282346304631,0.010129157620679697,0.006547718490453977,0.011502468872816102,0.009371462035976072,0.0049715912213306465,0.016472421265483005,0.005333224705456959,0.004788388969867446,0.005702011312100426,0.03007719318157745,0.003224030215266313,0.0,0.0,0.0035706288355968644,0.0076283178511897184,0.00517063554793446
2001-11,0.020275721752703015,0.010027236147506427,0.008994101277649895,0.00471872293462711,0.016602236668331594,0.006839148463800212,0.005132412915919939,0.009437593068937381,0.009101707930810943,0.009797782304501346,0.019804487246170684,0.0035608408930468045,0.016194260508460498,0.0018075971149355303,0.007987129663829124,0.002031736793932143,0.004203747921935203,0.002916364777408196,0.002533341247345797,0.010313171811376467,0.0033627002268089754,0.0013856060855163687,0.0025840429307005305,0.0049235076398804565,0.004861266318465769,0.0,0.0,0.003411831024144259,0.003926091656076098,0.0071802342292554226
2001-12,0.01755561118253397,0.010016162370138318,0.0028436382140090933,0.006076574506759685,0.016518429925752285,0.0025899040260851168,0.008934993617979678,0.013583254101844267,0.005713439623238444,0.008972868096793018,0.0060047616612367676,0.004255566873126906,0.011329723555730638,0.0027998095161424832,0.010932883318934683,0.0024601330124943903,0.006961128241578674,0.0026429026322834564,0.013303968228752133,0.005706275382285609,0.007799196838631731,0.003952699996796098,0.003315759542073606,0.007942072073788053,0.0019277784471001087,0.0,0.0,0.0030505964559668,0.0043222662787803946,0.005607531441189179
2002-01,0.02239404837509402,0.010341407782226988,0.008156375870940818,0.006568574493734277,0.022918696702089854,0.0039940084672046025,0.03841917213525472,0.01276580626795264,0.007401609850893459,0.008702362805804765,0.005477203879374265,0.01000979196568604,0.019091670770578755,0.001584466111863259,0.013866058902292219,0.004208226514938906,0.006012449072931041,0.005981392507209991,0.002619700904766844,0.008276763306903549,0.008028339583726351,0.0023037058776609535,0.003926159219309359,0.00674606685085569,0.0025319297141007248,0.0,0.0,0.00582183957567231,0.005728218731675224,0.0035487248147901365
2002-02,0.025723172959167463,0.011886493344570832,0.004744624632622568,0.008055265515224784,0.03352054648310451,0.0022479550972549214,0.004639830340401198,0.021824541268477313,0.008040266240717329,0.009642651522103283,0.0034621157551655564,0.006128727909816257,0.014813663252714403,0.002569136046085566,0.016109976230632952,0.003368122837224641,0.0033862376822139714,0.004960154084358544,0.0028863998700566136,0.005169828293462441,0.0033398110759235485,0.0035027734880262603,0.0031962290804463706,0.004737147695214806,0.0014967900814236812,0.0,0.0,0.0069844136235168545,0.0019904742869562547,0.0027530975757276725
2002-03,0.01197663336081981,0.008600370234101207,0.010759270545215574,0.006724064024488587,0.02193674082033257,0.0018797042362795882,0.007889608854465732,0.005197864085616537,0.005768974867544931,0.00778562099307481,0.0047675797258046925,0.006300835380601049,0.017608795097377852,0.0018359147932372132,0.016228967257226317,0.0027626774639516252,0.005179614918014648,0.0031875656976933266,0.006088654227686853,0.008282389802054372,0.0077070011350168595,0.0035247883146993383,0.003407427156754685,0.0049045788353840715,0.004089147472262479,0.0,0.0,0.004482576665862146,0.0032013787691312807,0.002375639396409519
2002-04,0.01204797546092593,0.0057842764125729034,0.013216971594729262,0.006795457132905212,0.03318277184058578,0.004241808938864354,0.011556622825523069,0.009278994771112308,0.017108822072260874,0.008881135456807503,0.0044601749293379815,0.020511213091464357,0.013138276858567598,0.0026784287888599054,0.009808034789274153,0.003422098981904094,0.004638248882210154,0.007667715907554389,0.004558097579128982,0.013572810404624687,0.006257588740684521,0.007694014610990585,0.0020034958969569953,0.005553661132851268,0.00661974636701909,0.0,0.0,0.015038571732978984,0.00417118341281429,0.0040088967896449255
2002-05,0.024021199733205833,0.008302378297587778,0.006502229417276838,0.007275702689969946,0.06565015459689101,0.0034116847618844773,0.006203469129093095,0.009268570487425533,0.014943118763057305,0.009301553273262016,0.01736733211833697,0.0168442703692459,0.029111237390493497,0.002989952546999192,0.012851004134800961,0.0038093292689958197,0.0024532852300796874,0.0018422597972406445,0.0035885285226347945,0.029130404092776892,0.008394418002492871,0.007896883285505318,0.002954375471214454,0.008121250908016357,0.00256929931579167,0.0,0.0,0.012759662052822718,0.008015637453278953,0.005760635640742167
2002-06,0.03832570359309965,0.01413554850364454,0.007463449913159265,0.004380315988519233,0.0167695904558742,0.0022346542500661496,0.012457942661276032,0.010278489317048736,0.010060813420559369,0.008057019617349968,0.010430976792867743,0.008170416084213764,0.07468543280403661,0.006758234371472398,0.015312847934583033,0.003465099143845245,0.0032189430857501498,0.002838445452629913,0.00878606919649574,0.010987041185463415,0.01081197539099432,0.017558707624803285,0.007363209764655281,0.005118050998242252,0.0076790598295171176,0.0,0.0,0.009030202729705538,0.010518925065384682,0.003247523162913481
2002-07,0.045657158425024616,0.03313924907961507,0.019026846817873415,0.018435729008198228,0.05783181497962451,0.019272644548206617,0.022606728960462917,0.025272638717453142,0.03258829070746338,0.020046488278237757,0.047758169366985063,0.02226398884163597,0.055600527635455685,0.049459046109561706,0.0999197029907839,0.018382902076721466,0.02133063560303106,0.01748081851529894,0.030638317081094053,0.03888872734761418,0.01532390756258058,0.0425612471081554,0.015615645688080038,0.05030608567408601,0.017223030013096153,0.0,0.0,0.04697477960949888,0.01704169783131589,0.02711611620131596
2002-08,0.01250864396683023,0.02535246011881867,0.01630366295991651,0.009913021278809433,0.031130410744655432,0.011432316424818194,0.012122492206553655,0.03715923023968399,0.018650623418526236,0.010137279489875627,0.028568937170668968,0.011321776765352249,0.04218641850473307,0.009642561980032223,0.034596404416607635,0.006593541866494207,0.008704503334193828,0.0058185697496181245,0.013349569965851122,0.0173217764002307,0.011507331203611944,0.01376764523106403,0.0038982343854891736,0.011015124155667702,0.00881052274104001,0.0,0.0,0.02202576734418095,0.013532009070661476,0.019065382790213605
2002-09,0.007536882041702332,0.016954329160613627,0.015902752439342846,0.007996510216284562,0.022730602450578147,0.010774911710449172,0.012753001719914883,0.020445963579420544,0.017601531801596914,0.01029889002366355,0.016892930626842922,0.01942408685396872,0.027869748245136917,0.0068335529865085716,0.021666091190105,0.0062430225319322725,0.03197360587085153,0.007409930607276596,0.012315110048530907,0.013844646072864402,0.011709768133825111,0.014818990729894736,0.004420238123852755,0.008863571572821522,0.006269784110036956,0.0,0.0,0.013768013602009929,0.012480230745556433,0.012906126086879712
2002-10,0.011981447030911576,0.04370721108896736,0.026525436054638054,0.024251519090827203,0.06459992941356085,0.012551653704248902,0.04604914051049995,0.029864863276983133,0.02983202977105368,0.029709767051136496,0.03695845730030294,0.04567038375624767,0.081618165355402,0.011644227777958828,0.046067439767968996,0.018942675287109922,0.015404381799695437,0.01140474165933361,0.012611336834901671,0.021787568280896796,0.016329482391484528,0.015600250257961471,0.005311601381255656,0.03570626063214486,0.006520854295479192,0.0,0.0,0.029327100248579183,0.01492230732884303,0.01322375133395736
2002-11,0.018765415723268675,0.011033991092707895,0.020918733129196808,0.011538993375819808,0.025308538911307254,0.003144615623314353,0.0161892186688153,0.014975479144146037,0.015283852995518687,0.008976362084345548,0.029614839030717984,0.008475347965478159,0.02306665758742742,0.003937136197007003,0.021364994656953063,0.0037985712470067837,0.012242177103814825,0.0035162387927735023,0.007374120917235614,0.008858433464709443,0.007481787085967868,0.004218356273754163,0.0026419401114117723,0.008146939078304384,0.02717193242359621,0.0,0.0,0.011150038273817268,0.005733155930715496,0.0067950040162620025
2002-12,0.008010034203943743,0.004415761917084206,0.003757490476076791,0.006312748030537304,0.01132513128380775,0.0018082731392937113,0.010786877288897448,0.010393128100343367,0.005626940474398844,0.00654377402501041,0.0070065893351090895,0.004882348632419096,0.01530660254979132,0.0036262516013522545,0.018588909986733588,0.002875276189391338,0.013001364290644694,0.003091763672098712,0.002903862566010269,0.005877242928664359,0.015298016333227462,0.005899742757303775,0.002734166780345577,0.006217359882507792,0.010834203356433371,0.0,0.0,0.007683481861449819,0.005137213322350799,0.002367063143822103
2003-01,0.008389598343878151,0.010314498033238926,0.006696724414411703,0.008834982396402156,0.017056143543874053,0.005790441026865542,0.006549757216685638,0.017916959589750394,0.008276409852165458,0.008865371449145376,0.02999270032315383,0.010760889944561137,0.020671440918318122,0.007626949738461062,0.018714960166502582,0.006127889017475924,0.00872945205627841,0.002925589675347163,0.008522939820912753,0.01475459157356095,0.0071575454905444995,0.005398588029384977,0.0028056823581435165,0.01159146704837254,0.005536210987069641,0.0,0.0,0.020873101257661814,0.0056734453720762,0.008051357988470126
2003-02,0.006584465475770385,0.004737443589636101,0.0052873728296054774,0.004007824125606113,0.00992373516959359,0.002100300461900204,0.005703395353226337,0.00804069354979034,0.004714829988756888,0.0050760536765059,0.006308430964881383,0.0026135127898608214,0.00790308073175268,0.005502338177323946,0.005052967808834443,0.003609359912292104,0.006103573426208267,0.0018515367228198961,0.003768911066384439,0.0064741730553644445,0.0035919072156988074,0.0031490668507767206,0.0015962788478374006,0.005848617056820887,0.004981086682350647,0.0,0.0,0.007564891555745844,0.00337285358948878,0.0019928075983249127
2003-03,0.005436424224836598,0.014121349117976748,0.011013940728940057,0.01531951984261134,0.010329130286671045,0.0021995069906047457,0.01503162182914918,0.02638824221372106,0.01196312576417942,0.011734150517171743,0.013879936906762588,0.008850960305501185,0.021205182989940903,0.005289070544662013,0.017150587168536274,0.006296675307168727,0.013383631469830763,0.004991973574383538,0.005594209754182969,0.010490544299752593,0.015390743844920396,0.00774781822920319,0.0030482681295870106,0.009407500567827574,0.005846892917926257,0.0,0.0,0.011108016426679268,0.00984783088740643,0.0034102139948479354
2003-04,0.012687914064688664,0.008119811772041444,0.008038616527026891,0.004636091873855221,0.008113111082104928,0.0013176694885629195,0.009012108559389921,0.009930826414591252,0.005830898994543805,0.0055899479872805495,0.0060083068397838255,0.004881103047739363,0.015825267534757326,0.0038514199950346675,0.010409392560645568,0.007019774756240563,0.01604139710800641,0.004303814973932673,0.0049763194769844475,0.008371320477362935,0.005036977818468409,0.003916748099142974,0.0014888722091926936,0.007873709695662446,0.004593155588860701,0.0,0.0,0.011939838895933934,0.006559796452755201,0.0029892502126078226
2003-05,0.02421506390897274,0.005162121281481814,0.011271382027630747,0.007963657457865213,0.01108054025924774,0.004574542087621164,0.00436004819379454,0.006692888458429084,0.0027011446691518077,0.0057016211132099835,0.014239672771691058,0.003980531878196978,0.012341514386691902,0.001820527300775939,0.0057947250639288714,0.005636733216029341,0.011363549731982829,0.0034678773443111415,0.004723773030404747,0.004571998837814666,0.005270549325702761,0.006118151954560554,0.001078551874227814,0.003909772416485117,0.003026996768219859,0.0,0.0,0.005244867057586864,0.0033774553496352337,0.0019611198114932674
2003-06,0.010493182909710273,0.003310405234199926,0.011749772852464199,0.0041941994055111585,0.008848462995056868,0.0014092749345959441,0.0017985145686037936,0.010514547185288659,0.0038166980645286067,0.00715573313063009,0.003557543912166972,0.00651778332814004,0.008033344561689486,0.004333954376456755,0.007631608695749814,0.0019728451438769637,0.012863879366048851,0.0016195765251853335,0.004447014692367436,0.005808136969577381,0.007287941394963008,0.007401762848449358,0.0013723538404507634,0.005175168108890846,0.005260102703468431,0.0,0.0,0.0031564056460475216,0.0029948066793586718,0.0016085810169737514
2003-07,0.011914378963990788,0.005050745207016217,0.0047611042897991234,0.010710151691372669,0.00942710150615026,0.0018712348722465099,0.00703320690869585,0.005764667819058364,0.004589822189835883,0.004404901094721587,0.005526364167014852,0.004741245308631676,0.014689028317026507,0.004137098945708224,0.007211867806403946,0.00435422921134393,0.01117737636468892,0.003656206964045677,0.004198157228915398,0.007339850646556084,0.0018297975960516735,0.003862428430267231,0.0017882957109958358,0.0033716065777240514,0.011605829980567455,0.0,0.0,0.006853312715942461,0.004511962632173877,0.0017214574838190597
2003-08,0.011520650635774322,0.0033457715032272615,0.005219883953200165,0.004198479417734786,0.007134097923755034,0.0019570822902283086,0.0014146480660569673,0.003963889999116432,0.003492270709072747,0.0030080962375494892,0.006411434276815362,0.0012318015323388928,0.006832180420016679,0.0026636021369431675,0.005536225971057896,0.0014258521154071056,0.010014819704615737,0.0014015979895904505,0.004104981208008545,0.0021246984879264913,0.004287677581748782,0.004618449753889871,0.0010266854053880693,0.0009579521270985541,0.005425797627935099,0.0,0.0,0.005710934591124061,0.0021820058609550424,0.0013117701685238852
2003-09,0.011602863767809224,0.003709892257419201,0.0041974653815495784,0.002837656666371679,0.008768810074771639,0.0008817912931946627,0.0029820933449620987,0.004731972156042711,0.004358393999284713,0.006006335133463765,0.007331437304781588,0.005415220794602841,0.009264851623671244,0.0021935001906468687,0.0040366465192774245,0.0015628042981810234,0.003176686410519402,0.00285237566141911,0.002865636407768692,0.01064707556006948,0.006292030203221424,0.0033659509664588426,0.0015757128457891724,0.00460154770864454,0.0025621479296256073,0.0,0.0,0.0053494773027684605,0.003489480908190272,0.0015383338156408893
2003-10,0.01570692004251579,0.003797654769053361,0.006784923177762435,0.007373524248833735,0.0075013823934122975,0.0030343272713965275,0.004952239482729142,0.004073404763500858,0.0032992652093278723,0.004519314867432966,0.005068134851297246,0.0026097556513747875,0.0070870064615792235,0.0025205891239236996,0.005341121556791899,0.001617187885778242,0.003366484503026655,0.002988765346294553,0.00686599633267782,0.00998174113613776,0.0025016016203288994,0.00331241705588162,0.0008596025573569282,0.004942953466562456,0.006722612530293077,0.0,0.0,0.004078446258695637,0.0019180842623932087,0.0036493688878691272
2003-11,0.00907854333185566,0.002510589123750118,0.00280948361351792,0.003075363110889378,0.007474978696694602,0.0012394742299613247,0.0015694181768697926,0.0018123677465623096,0.0035210500199666355,0.002935108411184567,0.002144190453017683,0.0015557105283970259,0.005970357382703619,0.003287637485735382,0.0012661119792905585,0.000501370152323668,0.003409440563622848,0.0015205407721142529,0.008096386909670995,0.0025284429161791184,0.003057908127843572,0.003308616698937632,0.0007329079676432648,0.00494830065603053,0.005890651779853821,0.0,0.0,0.002112498071299492,0.0030565375345170624,0.0011007618546423432
2003-12,0.008424703131743372,0.002585960744416924,0.00446470815292546,0.0037233559470964163,0.006849612003353368,0.0026623167536992585,0.0032917779979090623,0.0038510177132806004,0.001698027331726067,0.002113446571844921,0.005692329434587179,0.001390356601521959,0.0073058204395972616,0.001020220556408065,0.0013735033257364743,0.001719628994963112,0.007784431395334365,0.0022241324241614488,0.003363666893640599,0.0013056906906664804,0.0016934559849494856,0.0012725993380623077,0.0010473859119345338,0.0012513898103873372,0.0023734610852827642,0.0,0.0,0.002864165263756012,0.0036147041852847804,0.001622135524219738
2004-01,0.009898715212732778,0.0026598362382670958,0.0035295223919232606,0.006599600328468179,0.012444480528107581,0.0017446805744876297,0.0037284663499138073,0.004365876770296581,0.004583098082427774,0.003678379408138844,0.0031233718621804483,0.004416983228079917,0.004279561106834027,0.0026467345125301906,0.002966408828583951,0.0009139988381600718,0.002768545396446293,0.006384384435959569,0.0036338254900693126,0.0027732428836723545,0.0013413559010386857,0.004162168621250211,0.0014540422704056107,0.003026553340057427,0.006046271205592982,0.0,0.0,0.0035035253885565346,0.0029103632341060718,0.002448970232132092
2004-02,0.007276468114635255,0.001050323813736222,0.0034069744849188326,0.0050101729220184375,0.013135833544394447,0.0010305523445232325,0.0029781857606882914,0.023395416588334474,0.0018602298688926047,0.0045471620895723135,0.0025013967045643378,0.000801084200178691,0.007683862180247869,0.0009569922272476079,0.0013828601735228169,0.0016009682381469385,0.0021091208074627303,0.0019950865379066893,0.0011083575858824328,0.0012009878984692586,0.0016816868074854365,0.0019029899358674375,0.0010341024159691201,0.0014002576937857752,0.001260377867713525,0.0,0.0,0.005239671695963781,0.0027352345642680737,0.001101218821208145
